dataset,src,tgt,raw,ref,trans,score,input_tokens,output_tokens,total_tokens,latency_ms
subtitle,de,fr,"Du lässt dich von ihr manipulieren, Jack.","Tu te laisses manipuler par elle, Jack.","{""c"":""Elle te manipule, Jack.""}",62,1222,12,1234,405.08
tatoeba,de,fr,Wie wird ein weiches Ei anständig gegessen?,Comment mange-t-on un œuf à la coque convenablement ?,"{""c"":""Comment manger un œuf mollet décemment ?""}",74,1223,15,1238,404.43
subtitle,fr,it,"Mon dieu, je suis une idiote.","Oh, Dio, Sono un idiota.","{""c"":""Mio dio, sono un'idiota.""}",82,1221,15,1236,392.06
tatoeba,de,fr,Wann kommt ihr?,Quand viendrez-vous ?,"{""c"":""Quand venez-vous ?""}",82,1217,10,1227,513.63
subtitle,fr,it,Tu surestimes ta capacité à toucher cinq cibles mouvantes.,Sopravvaluti la tua abilita' se dici di poter colpire cinque bersagli in movimento. - Pensi?,"{""c"":""Sovrastimi la tua capacità di colpire cinque bersagli in movimento.""}",78,1227,20,1247,616.45
tatoeba,de,fr,Haben Sie schon mal etwas von dieser Person gehört?,Avez-vous déjà entendu parler de cette personne ?,"{""c"":""Avez-vous déjà entendu parler de cette personne ?""}",95,1223,16,1239,532.72
subtitle,fr,it,Je dois m'occuper de ma famille.,"No... no, devo provvedere alla mia famiglia.","{""c"":""Devo prendermi cura della mia famiglia.""}",82,1222,14,1236,639.68
tatoeba,de,fr,Die Innenstadt ist laut.,Le centre-ville est bruyant.,"{""c"":""Le centre-ville est bruyant.""}",95,1218,14,1232,533.01
subtitle,fr,it,"- Allons-y, Tim.","Forza,andiamo,Tim.","{""c"":""Andiamo, Tim.""}",82,1219,10,1229,422.76
tatoeba,de,fr,Ihr gebt selten Zucker in euren Kaffee.,Vous mettez rarement du sucre dans votre café.,"{""c"":""Vous mettez rarement du sucre dans votre café.""}",96,1222,15,1237,473.85
subtitle,fr,it,Allez !,Andiamo!,"{""c"":""Andiamo!""}",95,1215,8,1223,357.24
tatoeba,de,fr,Sie wissen es noch nicht.,Elles l'ignorent encore.,"{""c"":""Vous ne le savez pas encore.""}",78,1218,12,1230,508.09
subtitle,fr,it,Si ça ne vous embête pas.,"Quindi, se non le dispiace.","{""c"":""Se non ti dispiace.""}",79,1220,12,1232,425.61
tatoeba,de,fr,Bitte rauchen Sie nicht drinnen.,Veuillez ne pas fumer à l'intérieur.,"{""c"":""Veuillez ne pas fumer à l'intérieur.""}",95,1220,17,1237,464.0
subtitle,fr,it,Pour moi ?,Me?,"{""c"":""Per me?""}",82,1215,8,1223,749.0
tatoeba,de,fr,Ich will ihn nicht verärgern.,Je ne veux pas l'énerver.,"{""c"":""Je ne veux pas le contrarier.""}",85,1220,13,1233,473.12
subtitle,fr,it,Évidemment que j'aime ma femme.,È chiaro che amo mia moglie.,"{""c"":""Ovviamente amo mia moglie.""}",82,1221,11,1232,338.08
tatoeba,fr,it,Fumer peut tuer.,Fumare può uccidere.,"{""c"":""Il fumo può uccidere.""}",85,1218,12,1230,545.88
subtitle,fr,it,"Seigneur, ça serait tellement sympa.","Oh Dio, sarebbe fantastico!","{""c"":""Signore, sarebbe così gentile.""}",62,1220,12,1232,635.79
tatoeba,fr,it,Linda va t'énucléer !,Linda sta per cavarti gli occhi!,"{""c"":""Linda ti spaccherà gli occhi!""}",62,1221,13,1234,873.22
subtitle,fr,it,Maintenant... commence... mon propre rêve... qui ne se terminera jamais.,Ma ora un sogno tutto mio. Che non finirà mai.,"{""c"":""Ora... comincia... il mio sogno... che non finirà mai.""}",82,1228,20,1248,457.86
tatoeba,fr,it,C'est mon premier amour.,Lui è il mio primo amore.,"{""c"":""È il mio primo amore.""}",82,1219,11,1230,534.67
subtitle,it,no,"Questo no, si, no.","- Den? Nei, jo, vel...","{""c"":""Dette nei, ja, nei.""}",73,1219,13,1232,414.48
tatoeba,fr,it,Je vais à New York la semaine prochaine.,Io vado a New York la settimana prossima.,"{""c"":""Andrò a New York la prossima settimana.""}",82,1221,15,1236,423.11
tatoeba,fr,it,Vous aviez les dents cariées.,Voi avevate i denti cariati.,"{""c"":""Avevi le carie.""}",62,1220,11,1231,438.57
subtitle,it,no,La polizia non chiede aiuto ai dilettanti.,Politiet konsulterer ikke amatører.,"{""c"":""Politiet ber ikke om hjelp fra amatører.""}",82,1222,16,1238,506.28
tatoeba,fr,it,Tu es passée par la fenêtre.,Tu sei passata dalla finestra.,"{""c"":""Sei passata dalla finestra.""}",82,1220,12,1232,422.44
subtitle,it,no,- Non vuoi ricordarlo.,- Du vil ikke huske det.,"```json
{""c"":""You don't want to remember it.""}
```",0,1217,19,1236,473.11
tatoeba,fr,it,Connaît-elle le vrai nom de Tom ?,Lei conosce il vero nome di Tom?,"{""c"":""Conosce il vero nome di Tom?""}",82,1223,14,1237,471.28
tatoeba,fr,it,Je n'ai pas encore de contrat.,Non ho ancora un contratto.,"{""c"":""Non ho ancora un contratto.""}",95,1221,11,1232,420.65
subtitle,it,no,- Com'e' possibile?,Hvordan er det mulig?,"{""c"":""Hvordan er det mulig?""}",95,1218,11,1229,374.55
subtitle,it,no,- La verità su Terry Lennox.,- Sannheten om Terry Lennox.,"{""c"":""\""Sannheten om Terry Lennox.\""""}",85,1218,13,1231,415.68
tatoeba,fr,it,La chatte n'a pas l'air heureuse de nous voir.,La gatta non sembra felice di vederci.,"{""c"":""Il gatto non sembra felice di vederci.""}",72,1228,17,1245,448.51
tatoeba,fr,it,Il a affamé les chiens.,Lui ha affamato i cani.,"{""c"":""Ha affamato i cani.""}",82,1220,12,1232,426.24
subtitle,it,no,"Signore, per continuare le ricerche dovremo usare tutto il carburante.",Hvis vi fortsetter ettersøkningen så vil vi bruke opp alt drivstoffet vårt.,"{""c"":""Signore, for å fortsette søket må vi bruke all drivstoffet.""}",52,1228,22,1250,552.12
tatoeba,it,no,Il mondo non ha bisogno di me.,Verden trenger meg ikke.,"{""c"":""Verden trenger ikke meg.""}",90,1220,11,1231,384.11
subtitle,it,no,"Secondo te, sono morti?",Tror du de er døde?,"{""c"":""Do you think they are dead?""}",15,1218,12,1230,437.49
tatoeba,it,no,Quattro occhi vedono più di due.,Fire øyne ser mer enn to.,"{""c"":""Four eyes see more than two.""}",30,1221,12,1233,393.43
subtitle,it,no,Cos'è successo?,Hva skjedde?,"{""c"":""Hva skjedde?""}",75,1217,11,1228,437.56
tatoeba,it,no,Puoi venire alla festa?,Kan du komme på festen?,"{""c"":""Can you come to the party?""}",15,1218,12,1230,387.96
subtitle,it,no,Certo.,Ja visst.,"{""c"":""Ja.""}",73,1215,7,1222,506.17
tatoeba,it,no,Mi piacciono le onde del Mar Nero.,Jeg liker bølgene i Svartehavet.,"{""c"":""Jeg liker bølgene fra Svartehavet.""}",82,1222,18,1240,452.39
subtitle,it,no,Praticamente sono sposata con un Buzz Lightyear sexy.,Jeg er gift med en sexy Buzz Lightyear.,"{""c"":""Jeg er praktisk talt gift med en kjekk Buzz Lightyear.""}",82,1225,21,1246,600.36
tatoeba,it,no,Non so come abbia fatto questo. Questo era un miracolo.,Jeg begriper ikke hvordan hun gjorde det. Det var et mirakel.,"{""c"":""I don't know how I did that. It was a miracle.""}",0,1225,20,1245,610.17
subtitle,nl,de,"Dat je het koud hebt, en rillerig bent.",Uns wird kalt und wir frösteln.,"{""c"":""Dir ist kalt und du zitterst.""}",78,1225,14,1239,464.75
tatoeba,it,no,Questo è un paradosso. Ma gli scienziati hanno certamente una spiegazione.,Dette er et paradoks. Men forskerne har sikkert en forklaring.,"{""c"":""Dette er et paradoks. Men forskere har sikkert en forklaring.""}",89,1231,22,1253,397.98
subtitle,nl,de,Mijn vader laat me constant bewaken.,Mein Vater hält mich unter ständiger Beobachtung.,"{""c"":""Mein Vater lässt mich ständig Wache halten.""}",62,1221,14,1235,555.44
tatoeba,it,no,Il sentiero della foresta è stato completamente coperto di neve.,Skogsstien var helt dekket med snø.,"{""c"":""Stien i skogen var fullstendig dekket av snø.""}",82,1226,20,1246,512.55
subtitle,nl,de,"Dit klinkt vast een beetje... of heel erg vreemd, maar we zijn je broers.",Es wird dir vielleicht ein wenig... Vielleicht sogar sehr verrückt vorkommen. Aber wir sind deine Brüder.,"{""c"":""Das klingt vielleicht ein bisschen... oder sehr seltsam, aber wir sind deine Brüder.""}",85,1233,24,1257,531.71
subtitle,nl,de,- Anderhalf.,-Anderthalb.,"{""c"":""1,5""}",18,1215,8,1223,310.39
tatoeba,it,no,Mia nonna aveva opinioni molto ragionevoli.,Min bestemor hadde veldig fornuftige synspunkter.,"{""c"":""Mia bestemor hadde veldig fornuftige meninger.""}",72,1223,17,1240,770.18
subtitle,nl,de,"- Wacht, ik heb hulp nodig.",Ich brauche... - Ich brauche eure Hilfe.,"{""c"":""Warte, ich brauche Hilfe.""}",75,1220,13,1233,427.29
tatoeba,it,no,"Quasi non posso dire nulla, posso solo dire che il tempo qui è bello e che un residente del nord, colpito dal gelo, sta facendo bene alla luce del sole e all'aria calda.","Jeg kan nesten ikke si noe. Jeg kan bare si at været her er vakkert og at folk fra nord, rammet av frost, gjør det bra her, fordi solen skinner flott og luften er varm.","{""c"":""Jeg kan nesten ikke si noe, jeg kan bare si at været her er fint og at en innbygger fra nord, truffet av frosten, trives i solskinnet og den varme luften.""}",82,1254,51,1305,1228.59
subtitle,nl,de,Einstein is twee keer van school weggestuurd.,Einstein flog auch zweimal von der Schule.,"{""c"":""Einstein wurde zweimal von der Schule verwiesen.""}",85,1224,14,1238,447.55
tatoeba,it,no,Tom esitò a lungo prima di rispondere.,Tom nølte lenge før han svarte.,"{""c"":""Tom nølte lenge før han svarte.""}",95,1222,15,1237,396.64
subtitle,nl,de,Geef me de zaklamp.,Die Taschenlampe.,"{""c"":""Gib mir die Taschenlampe.""}",85,1219,12,1231,412.97
tatoeba,nl,de,Tom opende een blik tonijn.,Tom öffnete eine Thunfischdose.,"{""c"":""Tom öffnete eine Dose Thunfisch.""}",82,1221,14,1235,545.69
subtitle,nl,de,Jij bent in staat tot medeleven... en vriendelijkheid en vrijgevigheid.,"Du bist imstande, sympathisch, freundlich und großzügig zu sein.","{""c"":""Du bist fähig zu Mitgefühl... und Freundlichkeit und Großzügigkeit.""}",79,1230,23,1253,532.58
tatoeba,nl,de,David is erg aantrekkelijk.,David ist sehr attraktiv.,"{""c"":""David ist sehr attraktiv.""}",95,1219,11,1230,369.49
subtitle,nl,de,Veel mensen kwamen naar me toe en vroegen:,Viele Leute haben mich gefragt:,"{""c"":""Viele Leute kamen auf mich zu und fragten:""}",92,1224,15,1239,434.47
tatoeba,nl,de,Dat gebeurt wel eens.,Das passiert schon mal.,"{""c"":""Das passiert schon mal.""}",95,1218,10,1228,351.67
subtitle,nl,de,- Waarom niet?,- Nein. - Warum nicht?,"{""c"":""Warum nicht?""}",72,1216,8,1224,382.13
tatoeba,nl,de,Een longontsteking veroorzaakt ademhalingsproblemen.,Eine Lungenentzündung verursacht Atembeschwerden.,"{""c"":""Eine Lungenentzündung verursacht Atembeschwerden.""}",97,1227,16,1243,483.8
subtitle,nl,it,"Bedankt, meneer.","Grazie, signore.","{""c"":""Grazie, signore.""}",95,1218,10,1228,358.53
subtitle,nl,it,- Ik kan alles horen wat jullie zeggen.,- Guardate che sento tutto.,"{""c"":""Posso sentire tutto quello che dite.""}",87,1221,13,1234,510.83
tatoeba,nl,de,Ik was jong en onschuldig.,Ich war jung und unschuldig.,"{""c"":""Ich war jung und naiv.""}",79,1220,12,1232,334.19
subtitle,nl,it,Ga gewoon zitten.,Siediti.,"{""c"":""Semplicemente siediti.""}",82,1216,11,1227,430.76
tatoeba,nl,de,Ik was mijn haar bijna elke dag.,Ich wasche mir fast täglich die Haare.,"{""c"":""Ich habe mir fast jeden Tag die Haare gewaschen.""}",72,1220,17,1237,451.76
subtitle,nl,it,Had hij werknemers?,Aveva dei dipendenti?,"{""c"":""Aveva dipendenti?""}",82,1218,10,1228,361.67
subtitle,nl,it,"- Geen punt, Harold.","Lascia stare, Harold.","{""c"":""\""Nessun punto, Harold.\""""}",62,1218,13,1231,474.2
tatoeba,nl,de,De koning had last van zwaarmoedigheid en verveling.,Der König neigte zu Schwermut und Langerweile.,"{""c"":""Der König litt unter Schwermut und Langeweile.""}",87,1227,17,1244,586.56
tatoeba,nl,de,De Finnen drinken veel koffie.,Die Finnen trinken viel Kaffee.,"{""c"":""Die Finnen trinken viel Kaffee.""}",97,1221,13,1234,433.56
subtitle,nl,it,"Oké, we vertrekken. Wanneer ik het zeg, oké?","Gente, ora partiamo perché l'ho detto io, va bene?","{""c"":""Oké, partiamo. Quando dico io, ok?""}",73,1227,17,1244,533.17
tatoeba,nl,de,Het heeft weinig waarde.,Es hat nur geringen Wert.,"{""c"":""Es hat wenig Wert.""}",82,1217,10,1227,399.46
subtitle,nl,it,-Dank je.,- Grazie.,"{""c"":""Grazie.""}",74,1216,7,1223,508.18
tatoeba,nl,de,Roemenië is een Balkanland. Zijn hoofdstad is Boekarest.,Rumänien ist ein Balkanstaat. Seine Hauptstadt ist Bukarest.,"{""c"":""Rumänien ist ein Balkanstaat. Seine Hauptstadt ist Bukarest.""}",82,1228,19,1247,762.31
subtitle,nl,it,Misschien kunnen we beter een andere keer komen.,Magari... torneremo un'altra volta.,"{""c"":""Forse dovremmo tornare un'altra volta.""}",82,1222,15,1237,1542.05
tatoeba,nl,it,Ik ben trots op mijn kinderen.,Io sono fiera dei miei figli.,"{""c"":""Sono orgoglioso dei miei figli.""}",82,1219,13,1232,429.39
subtitle,nl,it,Er is nieuw bewijs.,Ci sono nuove prove.,"{""c"":""Ci sono nuove prove.""}",95,1218,10,1228,463.23
tatoeba,nl,it,Waartoe dient dit?,A che serve questo?,"{""c"":""A cosa serve questo?""}",87,1218,10,1228,543.79
subtitle,nl,it,Er bestaat geen twijfel.,Non c'è alcun dubbio.,"{""c"":""Non ci sono dubbi.""}",87,1219,11,1230,617.47
tatoeba,nl,it,Dit is een bloem?,Questo è un fiore?,"{""c"":""È un fiore?""}",75,1218,10,1228,368.5
subtitle,da,fr,"- Alex, lad os smutte.","Alex, on peut s'en aller ?","{""c"":""- Alex, allons-nous enfuir.""}",72,1219,14,1233,421.31
tatoeba,nl,it,Hij leest veel.,Lui legge molto.,"{""c"":""Lui legge molto.""}",95,1217,10,1227,547.59
subtitle,da,fr,"- Nej, selvfølgelig ikke.",Bien sûr que non.,"{""c"":""Non, bien sûr que non.""}",82,1220,12,1232,462.23
tatoeba,nl,it,Heeft Tom gezegd waarom?,Tom disse il perché?,"{""c"":""Ha detto Tom il perché?""}",87,1219,11,1230,336.73
subtitle,da,fr,- Jeg bliver her.,"- Ouais, je reste ici.","{""c"":""Je reste ici.""}",82,1216,9,1225,548.23
subtitle,da,fr,Hvad?,Quoi?,"{""c"":""Quoi?""}",45,1215,8,1223,356.34
tatoeba,nl,it,We zijn gelukkig.,Noi siamo felici.,"{""c"":""Siamo felici.""}",82,1217,10,1227,451.85
subtitle,da,fr,Hvad er der sket med Scott?,"Qu'est-il arrivé à Scott? August, je suis désolée.","{""c"":""Que s'est-il passé avec Scott ?""}",72,1220,15,1235,414.9
tatoeba,nl,it,Nepal wordt ''Nepal'' genoemd in het Nepalees.,"Il Nepal si chiama ""Nepal"" in nepalese.","{""c"":""Il Nepal è chiamato \""Nepal\"" in nepalese.""}",87,1224,16,1240,507.48
tatoeba,nl,it,Ik ben blind.,Io sono cieco.,"{""c"":""Sono cieco.""}",82,1216,9,1225,384.05
subtitle,da,fr,- Hvad skal jeg gøre med denne her?,- Qu'est-ce que j'en fais ?,"{""c"":""Que dois-je faire avec ça ?""}",78,1221,13,1234,782.66
tatoeba,nl,it,Welke zijn de positieve kanten?,Quali sono i lati positivi?,"{""c"":""Quali sono gli aspetti positivi?""}",85,1221,13,1234,485.91
subtitle,da,fr,Det her er godt.,Parfait.,"{""c"":""Ceci est bon.""}",62,1217,10,1227,332.28
subtitle,da,fr,"Atrians bliver hurtigere modne, end vi gør..",Physiquement les Atrians arrivent à maturité plus vite que nous.,"{""c"":""Les Atriens arrivent à maturité plus rapidement que nous.""}",82,1224,18,1242,446.53
tatoeba,nl,it,Ik ben Toms oudste broer.,Io sono il fratello maggiore di Tom.,"{""c"":""Sono il fratello maggiore di Tom.""}",82,1220,12,1232,364.99
subtitle,da,fr,- Jeg er din fødselsdagsgave.,Je suis ton cadeau.,"{""c"":""\""Je suis ton cadeau d'anniversaire.\""""}",92,1222,16,1238,552.51
tatoeba,da,fr,Det er ikke nødvendigt.,Ce n'est pas nécessaire.,"{""c"":""Ce n'est pas nécessaire.""}",82,1219,12,1231,826.2
subtitle,da,fr,"Hvem, hr. Lopez?","Qui, M. Lopez?","{""c"":""Qui, M. Lopez?""}",95,1219,11,1230,607.37
tatoeba,da,fr,Det er for varmt.,Il fait trop chaud.,"{""c"":""Il fait trop chaud.""}",95,1218,10,1228,371.31
subtitle,it,nl,"Grazie, signore.","Bedankt, meneer.","{""c"":""Bedankt, meneer.""}",95,1217,11,1228,375.23
tatoeba,da,fr,Der er syv dage i en uge.,Il y a sept jours dans une semaine.,"{""c"":""Il y a sept jours dans une semaine.""}",95,1222,14,1236,393.08
subtitle,it,nl,- Guardate che sento tutto.,- Ik kan alles horen wat jullie zeggen.,"{""c"":""Hoor ik alles, hoor.""}",62,1219,13,1232,392.46
tatoeba,da,fr,I dag er himlen blå og skyfri.,"Aujourd'hui, le ciel est bleu et sans nuages.","{""c"":""Aujourd'hui, le ciel est bleu et sans nuages.""}",82,1222,19,1241,514.24
subtitle,it,nl,Siediti.,Ga gewoon zitten.,"{""c"":""Ga zitten.""}",82,1216,8,1224,267.22
tatoeba,da,fr,Hvorfor stiller du spørgsmål som du allerede kender svaret på?,Pourquoi poses-tu cette question alors que tu connais déjà la réponse ?,"{""c"":""Pourquoi poses-tu des questions dont tu connais déjà la réponse ?""}",88,1230,19,1249,534.95
subtitle,it,nl,Aveva dei dipendenti?,Had hij werknemers?,"{""c"":""Had hij personeel?""}",83,1218,10,1228,366.75
tatoeba,da,fr,"Den Europæiske Union oprettes med det formål at gøre en ende på de mange blodige nabokrige, der kulminerede med den anden verdenskrig.",L'Union européenne a été créée dans le but de mettre fin aux guerres qui ont régulièrement ensanglanté le continent pour aboutir à la Seconde guerre mondiale.,"{""c"":""L\""Union européenne est créée dans le but de mettre fin aux nombreuses guerres sanglantes entre voisins qui ont culminé avec la seconde guerre mondiale.""}",82,1248,36,1284,700.96
subtitle,it,nl,"Lascia stare, Harold.","- Geen punt, Harold.","{""c"":""Laat maar, Harold.""}",85,1218,11,1229,409.9
tatoeba,da,fr,Hun har en hund og seks katte.,Elle a un chien et six chats.,"{""c"":""Elle a un chien et six chats.""}",95,1221,13,1234,449.98
subtitle,it,nl,"Gente, ora partiamo perché l'ho detto io, va bene?","Oké, we vertrekken. Wanneer ik het zeg, oké?","{""c"":""Mensen, laten we nu vertrekken omdat ik het heb gezegd, oké?""}",79,1228,22,1250,608.64
tatoeba,da,fr,Selvfølgelig husker jeg dig.,Bien sûr que je me souviens de toi.,"{""c"":""Bien sûr, je me souviens de toi.""}",92,1222,16,1238,431.88
subtitle,it,nl,- Grazie.,-Dank je.,"{""c"":""Bedankt.""}",62,1214,8,1222,343.35
tatoeba,da,fr,Der er en klar forskel mellem de to.,Il y a une nette différence entre ces deux-là.,"{""c"":""Il y a une différence claire entre les deux.""}",82,1222,15,1237,503.86
subtitle,it,nl,Magari... torneremo un'altra volta.,Misschien kunnen we beter een andere keer komen.,"{""c"":""Misschien... komen we een andere keer terug.""}",82,1223,15,1238,429.55
tatoeba,da,fr,Katten leger med en levende mus.,Le chat joue avec une souris vivante.,"{""c"":""Le chat joue avec une souris vivante.""}",95,1221,14,1235,403.71
tatoeba,it,nl,Io sono fiera dei miei figli.,Ik ben trots op mijn kinderen.,"{""c"":""Ik ben trots op mijn kinderen.""}",95,1220,12,1232,421.76
subtitle,it,nl,Ci sono nuove prove.,Er is nieuw bewijs.,"{""c"":""Er is nieuw bewijs.""}",95,1217,11,1228,581.06
tatoeba,it,nl,A che serve questo?,Waartoe dient dit?,"{""c"":""Waar is dit goed voor?""}",82,1217,11,1228,406.77
subtitle,it,nl,Non c'è alcun dubbio.,Er bestaat geen twijfel.,"{""c"":""Er is geen twijfel over.""}",87,1219,13,1232,473.71
tatoeba,it,nl,Questo è un fiore?,Dit is een bloem?,"{""c"":""Is dit een bloem?""}",73,1218,11,1229,387.74
subtitle,de,no,Und noch mehr.,Det er mer.,"{""c"":""Og enda mer.""}",90,1216,9,1225,555.2
tatoeba,it,nl,Lui legge molto.,Hij leest veel.,"{""c"":""Hij leest veel.""}",95,1217,10,1227,368.2
subtitle,de,no,Du kommst also zuerst zu mir.,Du kommer til meg først.,"{""c"":""Så du kommer til meg først.""}",87,1220,12,1232,374.63
tatoeba,it,nl,Tom disse il perché?,Heeft Tom gezegd waarom?,"{""c"":""Tom zei waarom?""}",73,1217,9,1226,392.1
subtitle,de,no,Das ist falsch und würde Nikki nicht gefallen.,Det er helt feil. Og Nikki ville ikke like det.,"{""c"":""Det er feil og Nikki ville ikke likt det.""}",82,1221,17,1238,594.06
tatoeba,it,nl,Noi siamo felici.,We zijn gelukkig.,"{""c"":""We zijn blij.""}",82,1218,9,1227,333.3
subtitle,de,no,Meine Theorie war richtig.,Teorien min var riktig.,"{""c"":""Min teori stemte.""}",79,1217,10,1227,382.76
tatoeba,it,nl,"Il Nepal si chiama ""Nepal"" in nepalese.",Nepal wordt ''Nepal'' genoemd in het Nepalees.,"{""c"":""Nepal heet \""Nepal\"" in het Nepalees.""}",85,1223,17,1240,687.16
subtitle,de,no,"Wiederhole das über die Leute, die gestorben sind.",Si det om de som døde.,"{""c"":""Gjenta det om folk som har dødd.""}",79,1225,16,1241,424.86
tatoeba,it,nl,Io sono cieco.,Ik ben blind.,"{""c"":""Ik ben blind.""}",95,1217,9,1226,403.22
subtitle,de,no,Osmund! Osmund!,Osmund.,"{""c"":""Osmund! Osmund!""}",62,1218,11,1229,364.52
tatoeba,it,nl,Quali sono i lati positivi?,Welke zijn de positieve kanten?,"{""c"":""Wat zijn de voordelen?""}",82,1220,11,1231,469.75
subtitle,de,no,- Wieso nicht?,- Hvorfor ikke?,"{""c"":""Hvorfor ikke?""}",95,1216,10,1226,376.6
tatoeba,it,nl,Io sono il fratello maggiore di Tom.,Ik ben Toms oudste broer.,"{""c"":""Ik ben de oudere broer van Tom.""}",82,1220,15,1235,511.58
subtitle,de,no,"Los, vorwärts.",Kom igjen! Kom igjen! Fortsett!,"{""c"":""Los, fremover.""}",74,1217,10,1227,353.87
tatoeba,de,no,Ich fühlte mich schlecht.,Jeg følte meg dårlig.,"{""c"":""Jeg følte meg dårlig.""}",95,1219,12,1231,457.35
subtitle,de,no,Das ist erst der Anfang. - Alles klar.,Dette er bare begynnelsen.,"{""c"":""Dette er bare begynnelsen. - Ok.""}",82,1222,16,1238,472.38
tatoeba,de,no,Das glaube ich nicht.,Det tror jeg ikke.,"{""c"":""Jeg tror ikke det.""}",74,1217,10,1227,504.71
subtitle,de,no,Mom... ist Dad da?,Mamma? Er pappa der?,"{""c"":""Mom... er Dad der?""}",74,1218,11,1229,393.51
tatoeba,de,no,Warum erzählst du uns das?,Hvorfor forteller du oss dette?,"{""c"":""Hvorfor forteller du oss dette?""}",95,1220,14,1234,497.16
subtitle,es,no,Estamos todos juntos en esto.,Vi er sammen om dette.,"{""c"":""Vi er alle sammen i dette.""}",79,1218,12,1230,347.36
tatoeba,de,no,Tom ist noch nicht zurückgekommen.,Tom har ikke kommet tilbake ennå.,"{""c"":""Tom er fortsatt ikke kommet tilbake.""}",82,1220,13,1233,434.9
subtitle,es,no,¡Dejaste que papá volviera a casa!,- Du lot pappa komme hjem igjen!,"{""c"":""Du lot far pappa komme hjem igjen!""}",72,1223,14,1237,625.79
tatoeba,de,no,"Äpfel sind gewöhnlich grün, gelb oder rot.","Epler er vanligvis grønne, gule eller røde.","{""c"":""Epler er vanligvis grønne, gule eller røde.""}",75,1226,20,1246,454.86
subtitle,es,no,Me equivoqué al decirte eso.,Det var feil av meg å si det.,"{""c"":""I messed up when I told you that.""}",18,1221,14,1235,367.16
tatoeba,de,no,Kannst du ein gutes Buch empfehlen?,Kan du anbefale en god bok?,"{""c"":""Kan du anbefale en god bok?""}",95,1220,13,1233,452.59
subtitle,es,no,Estoy enamorado de mi esposa.,Jeg er forelsket i kona.,"{""c"":""Jeg er forelsket i min kone.""}",89,1219,15,1234,943.59
tatoeba,de,no,Sie taten alles für ihn.,De gjorde alt for ham.,"{""c"":""De gjorde alt for ham.""}",95,1219,11,1230,397.0
subtitle,es,no,- Déjeme ayudarlo.,-La meg hjeIpe deg.,"```json
{""c"":""La meg hjelpe deg.""}
```",85,1218,16,1234,874.02
tatoeba,de,no,Algerien ist einer unserer Partner im Mittelmeerraum.,Algerie er en av våre partnere i Middelhavsregionen.,"{""c"":""Algerie er en av våre partnere i Middelhavet.""}",87,1224,20,1244,470.23
tatoeba,de,no,Er ist viel geschickter als ich.,Han er mye flinkere enn meg.,"{""c"":""Han er mye dyktigere enn meg.""}",95,1221,14,1235,734.35
subtitle,es,no,No entiendes.,Du forstår ikke.,"{""c"":""Du verstehst nicht.""}",23,1216,10,1226,1055.81
tatoeba,de,no,Hast du was gesagt?,Sa du noko?,"{""c"":""Sa du noe?""}",79,1217,9,1226,369.77
subtitle,es,no,Parece aterrada.,Hun ser skrekkslagen ut.,"{""c"":""Ser ut til å være redd.""}",73,1217,12,1229,366.58
tatoeba,es,no,¿Tu pieza tiene dos ventanas?,Har rommet ditt to vinduer?,"{""c"":""Does your piece have two windows?""}",18,1219,12,1231,429.71
subtitle,es,no,¡Es un hombre!,Det er et menneske!,"{""c"":""It's a man!""}",15,1217,11,1228,375.26
subtitle,es,no,Vamos. ¿Como ayudaste a Gentry?,Slik du hjalp Gentry?,"{""c"":""La oss gå. Hvordan hjalp du Gentry?""}",62,1222,18,1240,662.92
tatoeba,es,no,Interlingua es una herramienta moderna para la comunicación internacional.,Interlingua er et moderne redskap for internasjonal kommunikasjon.,"{""c"":""Interlingua er et moderne verktøy for internasjonal kommunikasjon.""}",82,1224,21,1245,629.93
tatoeba,es,no,Escribir una carta de amor en inglés no es fácil.,Det er ikke lett å skrive et kjærlighetsbrev på engelsk.,"{""c"":""Å skrive et kjærlighetsbrev på engelsk er ikke lett.""}",82,1225,21,1246,629.03
subtitle,es,no,- ¿Todavía tienes el plan dental?,-Har du ennå tannlegeplan og alt mulig?,"```json
{""c"":""Do you still have the dental plan?""}
```",0,1220,18,1238,877.81
tatoeba,es,no,Yumi es buena jugando tenis.,Yumi er flink til å spille tennis.,"{""c"":""Yumi er god til å spille tennis.""}",82,1219,14,1233,488.28
subtitle,no,nl,Jeg bare sier det.,Ik zeg het alleen maar.,"{""c"":""Ik zeg het gewoon.""}",82,1217,10,1227,326.59
subtitle,no,nl,Ok.,Oké... oké.,"{""c"":""Ok.""}",30,1214,7,1221,486.35
tatoeba,es,no,He leído que el presidente de Brasil es una mujer. Se llama Dilma.,Jeg leste at presidenten i Brasil er en kvinne. Hun heter Dilma.,"{""c"":""Jeg har lest at presidenten i Brasil er en kvinne. Hun heter Dilma.""}",90,1228,24,1252,949.1
subtitle,no,nl,Tror du at du har et svar nå?,Denk je nu dat je het antwoord hebt?,"{""c"":""Denk je dat je nu een antwoord hebt?""}",85,1222,16,1238,440.58
tatoeba,es,no,Yo hablé con el embajador polaco.,Jeg snakket med den polske ambassadøren.,"{""c"":""Jeg snakket med den polske ambassadøren.""}",95,1223,19,1242,1125.15
subtitle,no,nl,For skilsmissen min!,"Op mijn scheiding, ja.","{""c"":""Voor mijn scheiding!""}",79,1219,10,1229,566.53
