dataset,src,tgt,raw,ref,trans,score,input_tokens,output_tokens,total_tokens,latency_ms
subtitle,de,fr,Du willst Lexi sehen?,Tu veux voir Lexi ? Je vais t'y emmener.,"{""c"":""\""Tu veux voir Lexi ?\""""}",52,1749,17,1766,1180.52
tatoeba,en,es,Tom put the frying pan on the stove.,Tom puso la sartén sobre la estufa.,"{""c"":""\""Tom puso la sartén en la estufa.\""""}",92,1751,22,1773,1376.72
subtitle,de,fr,Keating.,Keating.,"{""c"":""\""Keating.\""""}",85,1744,13,1757,1136.6
tatoeba,en,es,They are looking up the meaning of the word in the dictionary.,Buscan el significado de la palabra en el diccionario.,"{""c"":""\""Están buscando el significado de la palabra en el diccionario.\""""}",92,1753,26,1779,1549.28
subtitle,de,fr,Ich bringe euch das Wort Gottes.,Je viens vous apporter la parole de Dieu.,"{""c"":""\""Je vous apporte la parole de Dieu.\""""}",88,1754,21,1775,1427.1
tatoeba,en,es,Are you never content?,¿Nunca estarás contento?,"{""c"":""\""¿Nunca estás satisfecho?\""""}",82,1745,19,1764,1137.51
tatoeba,en,es,Do you want some vodka?,¿Quieres vodka?,"{""c"":""\""¿Quieres un poco de vodka?\""""}",85,1747,21,1768,1248.51
subtitle,de,fr,"Portia trug tatsächlich einen Brief von Sarah bei sich, datiert auf ihren 21. Geburtstag.","Portia avait sur elle une lettre de Sarah, datée de son 21e anniversaire.","{""c"":""\""Portia portait effectivement une lettre de Sarah sur elle, datée de son 21e anniversaire.\""""}",82,1770,35,1805,1430.99
tatoeba,en,es,'A' comes before 'B' in the alphabet.,"En el alfabeto, la ""A"" viene antes que la ""B"".","{""c"":""\""La 'A' viene antes que la 'B' en el alfabeto.\""""}",82,1752,27,1779,1129.56
subtitle,de,fr,"Denkst du, du kannst den Fernseher besorgen?",Tu pourras ramener une télé ?,"{""c"":""\""Penses-tu que tu peux trouver la télévision ?\""""}",74,1758,26,1784,1305.0
tatoeba,en,es,You have one hour to get this done.,Dispones de una hora para terminar esto.,"{""c"":""\""Tienes una hora para terminar esto.\""""}",82,1749,19,1768,1164.03
subtitle,de,fr,"Du lässt dich von ihr manipulieren, Jack.","Tu te laisses manipuler par elle, Jack.","{""c"":""\""Tu te laisses manipuler par elle, Jack.\""""}",95,1754,22,1776,1429.05
tatoeba,en,da,In America traffic keeps to the right.,I Amerika er der højrekørsel.,"{""c"":""\""I Amerika holder trafikken til højre.\""""}",79,1748,19,1767,1138.15
subtitle,fr,it,"Mon dieu, je suis une idiote.","Oh, Dio, Sono un idiota.","{""c"":""\""Mio Dio, sono un'idiota.\""""}",88,1751,21,1772,2289.54
tatoeba,en,da,Tom accepted the challenge.,Tom tog imod udfordringen.,"{""c"":""\""Tom accepterede udfordringen.\""""}",78,1745,16,1761,1526.48
subtitle,fr,it,Tu surestimes ta capacité à toucher cinq cibles mouvantes.,Sopravvaluti la tua abilita' se dici di poter colpire cinque bersagli in movimento. - Pensi?,"{""c"":""\""Stai sopravvalutando la tua capacità di colpire cinque bersagli in movimento.\""""}",78,1758,35,1793,1495.29
tatoeba,en,da,Tom has tiny hands.,Tom har små hænder.,"```json
{""c"":""\""Tom har små hænder.\""""}
```",75,1745,21,1766,1286.98
subtitle,fr,it,Je dois m'occuper de ma famille.,"No... no, devo provvedere alla mia famiglia.","{""c"":""\""Devo occuparmi della mia famiglia.\""""}",82,1750,20,1770,1546.72
tatoeba,en,da,What time does the rodeo start?,Hvad tid starter rodeoen?,"{""c"":""\""Hvad tid starter rodeo?\""""}",79,1748,17,1765,1577.14
subtitle,fr,it,"- Allons-y, Tim.","Forza,andiamo,Tim.","{""c"":""\""- Andiamo, Tim.\""""}",82,1749,17,1766,1385.1
tatoeba,en,da,I thought that Tom was rich.,Jeg troede at Tom var rig.,"{""c"":""\""Jeg troede, at Tom var rig.\""""}",90,1747,20,1767,1588.45
subtitle,fr,it,Allez !,Andiamo!,"{""c"":""\""Andiamo!\""""}",78,1745,14,1759,1129.91
tatoeba,en,da,Am I safe now?,Er jeg i sikkerhed nu?,"{""c"":""\""Er jeg sikker nu?\""""}",82,1745,15,1760,1066.57
subtitle,fr,it,Si ça ne vous embête pas.,"Quindi, se non le dispiace.","{""c"":""\""Se non vi disturba.\""""}",80,1749,15,1764,1356.43
tatoeba,en,da,Can't you do that?,Kan I ikke gøre det?,"{""c"":""\""Kan du ikke gøre det?\""""}",82,1746,18,1764,1210.72
tatoeba,en,da,Open the door.,Åbn døren.,"{""c"":""\""Åbn døren.\""""}",85,1744,15,1759,1401.84
subtitle,fr,it,Pour moi ?,Me?,"{""c"":""\""Per me?\""""}",82,1745,12,1757,1374.48
tatoeba,en,da,Have you decided where you're going to celebrate Christmas Eve?,Har du besluttet hvor du vil holde juleaften?,"{""c"":""\""Har du besluttet, hvor du skal fejre Juleaften?\""""}",82,1752,26,1778,1855.41
subtitle,fr,it,Évidemment que j'aime ma femme.,È chiaro che amo mia moglie.,"{""c"":""\""Ovviamente che amo mia moglie.\""""}",72,1754,21,1775,1523.7
tatoeba,en,da,Everyone has voted.,Alle har stemt.,"{""c"":""\""Alle har stemt.\""""}",75,1744,15,1759,879.75
subtitle,fr,it,"Seigneur, ça serait tellement sympa.","Oh Dio, sarebbe fantastico!","{""c"":""\""Signore, sarebbe davvero gentile.\""""}",62,1754,21,1775,1408.88
tatoeba,de,fr,Tom hat mir nicht zugehört.,Tom ne m'a pas écouté.,"{""c"":""\""Tom ne m'a pas écouté.\""""}",95,1748,19,1767,1509.76
tatoeba,de,fr,Ihr könnt genauso gut Ski fahren wie euer Bruder.,Vous pouvez skier aussi bien que votre frère.,"{""c"":""\""Vous skiez aussi bien que votre frère.\""""}",82,1759,21,1780,952.76
subtitle,fr,it,Maintenant... commence... mon propre rêve... qui ne se terminera jamais.,Ma ora un sogno tutto mio. Che non finirà mai.,"{""c"":""\""Adesso... cominci... il mio sogno personale... che non finirà mai.\""""}",79,1761,31,1792,1402.84
tatoeba,de,fr,Wie wird ein weiches Ei anständig gegessen?,Comment mange-t-on un œuf à la coque convenablement ?,"{""c"":""\""Comment mange-t-on proprement un œuf à la coque ?\""""}",92,1755,25,1780,1377.61
subtitle,it,no,"Questo no, si, no.","- Den? Nei, jo, vel...","{""c"":""\""Nei dette, ja, nei.\""""}",70,1748,17,1765,1041.54
tatoeba,de,fr,Wann kommt ihr?,Quand viendrez-vous ?,"{""c"":""\""Quand arrivez-vous?\""""}",82,1747,18,1765,1349.66
subtitle,it,no,La polizia non chiede aiuto ai dilettanti.,Politiet konsulterer ikke amatører.,"{""c"":""\""Politiet ber ikke amatører om hjelp.\""""}",82,1754,23,1777,1486.02
tatoeba,de,fr,Haben Sie schon mal etwas von dieser Person gehört?,Avez-vous déjà entendu parler de cette personne ?,"{""c"":""\""Avez-vous déjà entendu parler de cette personne ?\""""}",85,1755,27,1782,1351.77
subtitle,it,no,- Non vuoi ricordarlo.,- Du vil ikke huske det.,"{""c"":""\""- Du vil ikke huske det.\""""}",85,1748,17,1765,1288.41
tatoeba,de,fr,Die Innenstadt ist laut.,Le centre-ville est bruyant.,"{""c"":""\""Le centre-ville est bruyant.\""""}",95,1749,18,1767,1497.82
subtitle,it,no,- Com'e' possibile?,Hvordan er det mulig?,"{""c"":""\""- Hvordan er det mulig?\""""}",85,1748,18,1766,1256.27
tatoeba,de,fr,Ihr gebt selten Zucker in euren Kaffee.,Vous mettez rarement du sucre dans votre café.,"```json
{""c"":""\""Vous mettez rarement du sucre dans votre café.\""""}
```",85,1757,29,1786,1076.81
subtitle,it,no,- La verità su Terry Lennox.,- Sannheten om Terry Lennox.,"{""c"":""\""- Sannheten om Terry Lennox.\""""}",85,1750,21,1771,1214.0
tatoeba,de,fr,Sie wissen es noch nicht.,Elles l'ignorent encore.,"{""c"":""\""Ils ne le savent pas encore.\""""}",82,1747,18,1765,1371.49
subtitle,it,no,"Signore, per continuare le ricerche dovremo usare tutto il carburante.",Hvis vi fortsetter ettersøkningen så vil vi bruke opp alt drivstoffet vårt.,"{""c"":""\""Herr, for å fortsette søket må vi bruke all drivstoffet.\""""}",62,1762,30,1792,1289.75
tatoeba,de,fr,Bitte rauchen Sie nicht drinnen.,Veuillez ne pas fumer à l'intérieur.,"{""c"":""\""Veuillez ne pas fumer à l'intérieur.\""""}",95,1752,24,1776,1066.59
subtitle,it,no,"Secondo te, sono morti?",Tror du de er døde?,"{""c"":""\""Etter din mening, er de døde?\""""}",73,1747,21,1768,1189.45
tatoeba,de,fr,Ich will ihn nicht verärgern.,Je ne veux pas l'énerver.,"{""c"":""\""Je ne veux pas le mettre en colère.\""""}",82,1751,21,1772,1160.17
subtitle,it,no,Cos'è successo?,Hva skjedde?,"{""c"":""\""Hva skjedde?\""""}",74,1747,16,1763,1179.33
tatoeba,fr,it,Fumer peut tuer.,Fumare può uccidere.,"{""c"":""\""Fumare può uccidere.\""""}",85,1747,18,1765,1343.3
subtitle,it,no,Certo.,Ja visst.,"{""c"":""\""Enig.\""""}",62,1744,13,1757,1428.16
tatoeba,fr,it,Linda va t'énucléer !,Linda sta per cavarti gli occhi!,"{""c"":""\""Linda ti caverà gli occhi!\""""}",82,1750,18,1768,1669.37
subtitle,it,no,Praticamente sono sposata con un Buzz Lightyear sexy.,Jeg er gift med en sexy Buzz Lightyear.,"{""c"":""\""Praktisk talt er jeg gift med en sexy Buzz Lightyear.\""""}",79,1756,27,1783,1464.93
tatoeba,fr,it,C'est mon premier amour.,Lui è il mio primo amore.,"{""c"":""\""È il mio primo amore.\""""}",82,1748,17,1765,1336.92
subtitle,nl,de,"Dat je het koud hebt, en rillerig bent.",Uns wird kalt und wir frösteln.,"{""c"":""\""Dass dir kalt ist und dir Schauer über den Rücken laufen.\""""}",72,1755,30,1785,1286.95
subtitle,nl,de,Mijn vader laat me constant bewaken.,Mein Vater hält mich unter ständiger Beobachtung.,"{""c"":""\""Mein Vater lässt mich ständig überwachen.\""""}",82,1751,27,1778,1270.95
tatoeba,fr,it,Je vais à New York la semaine prochaine.,Io vado a New York la settimana prossima.,"{""c"":""\""Vado a New York la prossima settimana.\""""}",88,1753,23,1776,1407.78
subtitle,nl,de,"Dit klinkt vast een beetje... of heel erg vreemd, maar we zijn je broers.",Es wird dir vielleicht ein wenig... Vielleicht sogar sehr verrückt vorkommen. Aber wir sind deine Brüder.,"{""c"":""\""Das klingt sicher ein bisschen... oder sehr seltsam, aber wir sind deine Brüder.\""""}",82,1764,36,1800,1168.06
tatoeba,fr,it,Vous aviez les dents cariées.,Voi avevate i denti cariati.,"{""c"":""\""Avevi i denti cariati.\""""}",82,1751,19,1770,1013.32
tatoeba,fr,it,Tu es passée par la fenêtre.,Tu sei passata dalla finestra.,"{""c"":""\""Sei passata dalla finestra.\""""}",85,1750,17,1767,1302.66
subtitle,nl,de,- Anderhalf.,-Anderthalb.,"{""c"":""\""- Anderhalf.\""""}",20,1746,15,1761,1368.99
tatoeba,fr,it,Connaît-elle le vrai nom de Tom ?,Lei conosce il vero nome di Tom?,"{""c"":""\""Conosce il vero nome di Tom?\""""}",82,1754,20,1774,1293.52
subtitle,nl,de,"- Wacht, ik heb hulp nodig.",Ich brauche... - Ich brauche eure Hilfe.,"```json
{""c"":""\""- Warte, ich brauche Hilfe.\""""}
```",75,1754,27,1781,1101.23
tatoeba,fr,it,Je n'ai pas encore de contrat.,Non ho ancora un contratto.,"{""c"":""\""Non ho ancora un contratto.\""""}",82,1750,16,1766,1237.01
tatoeba,fr,it,La chatte n'a pas l'air heureuse de nous voir.,La gatta non sembra felice di vederci.,"{""c"":""\""La gatta non sembra felice di vederci.\""""}",97,1757,22,1779,1370.81
subtitle,nl,de,Einstein is twee keer van school weggestuurd.,Einstein flog auch zweimal von der Schule.,"{""c"":""\""Einstein wurde zweimal von der Schule verwiesen.\""""}",82,1752,22,1774,1576.29
tatoeba,fr,it,Il a affamé les chiens.,Lui ha affamato i cani.,"{""c"":""\""Ha affamato i cani.\""""}",82,1749,17,1766,1433.02
subtitle,nl,de,Geef me de zaklamp.,Die Taschenlampe.,"{""c"":""\""Gib mir die Taschenlampe.\""""}",85,1749,21,1770,1317.1
tatoeba,it,no,Il mondo non ha bisogno di me.,Verden trenger meg ikke.,"{""c"":""\""Verden trenger meg ikke.\""""}",95,1750,16,1766,1448.91
subtitle,nl,de,Jij bent in staat tot medeleven... en vriendelijkheid en vrijgevigheid.,"Du bist imstande, sympathisch, freundlich und großzügig zu sein.","{""c"":""\""Du bist fähig zu Mitgefühl... und Freundlichkeit und Großzügigkeit.\""""}",79,1762,36,1798,1433.54
tatoeba,it,no,Quattro occhi vedono più di due.,Fire øyne ser mer enn to.,"{""c"":""\""Fire auge ser mer enn to.\""""}",73,1751,18,1769,1118.3
subtitle,nl,de,Veel mensen kwamen naar me toe en vroegen:,Viele Leute haben mich gefragt:,"{""c"":""\""Viele Menschen kamen zu mir und fragten:\""""}",82,1752,21,1773,1486.63
tatoeba,it,no,Puoi venire alla festa?,Kan du komme på festen?,"{""c"":""\""Kan du komme til festen?\""""}",90,1748,18,1766,1047.35
subtitle,nl,de,- Waarom niet?,- Nein. - Warum nicht?,"{""c"":""\""- Warum nicht?\""""}",75,1746,15,1761,1373.92
tatoeba,it,no,Mi piacciono le onde del Mar Nero.,Jeg liker bølgene i Svartehavet.,"{""c"":""\""Jeg liker bølgene i Svartehavet.\""""}",85,1751,24,1775,1730.37
subtitle,nl,it,"Bedankt, meneer.","Grazie, signore.","{""c"":""\""Grazie, signore.\""""}",74,1748,16,1764,1470.28
tatoeba,it,no,Non so come abbia fatto questo. Questo era un miracolo.,Jeg begriper ikke hvordan hun gjorde det. Det var et mirakel.,"{""c"":""\""Jeg vet ikke hvordan han klarte det. Det var et mirakel.\""""}",82,1755,28,1783,1244.32
subtitle,nl,it,- Ik kan alles horen wat jullie zeggen.,- Guardate che sento tutto.,"{""c"":""\""- Posso sentire tutto quello che state dicendo.\""""}",78,1756,22,1778,1402.39
tatoeba,it,no,Questo è un paradosso. Ma gli scienziati hanno certamente una spiegazione.,Dette er et paradoks. Men forskerne har sikkert en forklaring.,"{""c"":""\""Dette er en paradoks. Men vitenskapsmenn har helt sikkert en forklaring.\""""}",79,1762,31,1793,1990.61
subtitle,nl,it,Ga gewoon zitten.,Siediti.,"{""c"":""\""Stai semplicemente seduto.\""""}",73,1747,18,1765,1380.41
tatoeba,it,no,Il sentiero della foresta è stato completamente coperto di neve.,Skogsstien var helt dekket med snø.,"{""c"":""\""Skogsstien var helt dekket av snø.\""""}",89,1755,22,1777,1464.05
subtitle,nl,it,Had hij werknemers?,Aveva dei dipendenti?,"{""c"":""\""Aveva dipendenti?\""""}",82,1746,15,1761,1678.26
subtitle,nl,it,"- Geen punt, Harold.","Lascia stare, Harold.","{""c"":""\""- Nessun problema, Harold.\""""}",79,1747,18,1765,1449.62
tatoeba,it,no,Mia nonna aveva opinioni molto ragionevoli.,Min bestemor hadde veldig fornuftige synspunkter.,"{""c"":""\""Bestemoren min hadde veldig fornuftige meninger.\""""}",79,1754,24,1778,1703.22
subtitle,nl,it,"Oké, we vertrekken. Wanneer ik het zeg, oké?","Gente, ora partiamo perché l'ho detto io, va bene?","{""c"":""\""Okay, ce ne andiamo. Quando dico io, okay?\""""}",72,1761,26,1787,1273.73
tatoeba,it,no,"Quasi non posso dire nulla, posso solo dire che il tempo qui è bello e che un residente del nord, colpito dal gelo, sta facendo bene alla luce del sole e all'aria calda.","Jeg kan nesten ikke si noe. Jeg kan bare si at været her er vakkert og at folk fra nord, rammet av frost, gjør det bra her, fordi solen skinner flott og luften er varm.","{""c"":""\""Nesten kan jeg ikke si noe, jeg kan bare si at været her er fint og at en nordboer, ramt av kulden, har det bra i sollyset og den varme luften.\""""}",82,1792,56,1848,2017.71
subtitle,nl,it,-Dank je.,- Grazie.,"{""c"":""-Grazie.""}",82,1745,12,1757,1545.09
tatoeba,it,no,Tom esitò a lungo prima di rispondere.,Tom nølte lenge før han svarte.,"{""c"":""\""Tom nølte lenge før han svarte.\""""}",95,1751,20,1771,1581.28
subtitle,nl,it,Misschien kunnen we beter een andere keer komen.,Magari... torneremo un'altra volta.,"{""c"":""\""Magari potremmo venire un'altra volta.\""""}",79,1754,22,1776,1449.87
tatoeba,nl,de,Tom opende een blik tonijn.,Tom öffnete eine Thunfischdose.,"{""c"":""\""Tom öffnete eine Dose Thunfisch.\""""}",85,1749,23,1772,1315.86
tatoeba,nl,de,David is erg aantrekkelijk.,David ist sehr attraktiv.,"{""c"":""\""David ist sehr attraktiv.\""""}",85,1750,16,1766,922.31
subtitle,nl,it,Er is nieuw bewijs.,Ci sono nuove prove.,"{""c"":""\""C'è una nuova prova.\""""}",73,1747,18,1765,1204.62
subtitle,nl,it,Er bestaat geen twijfel.,Non c'è alcun dubbio.,"{""c"":""\""Non c'è alcun dubbio.\""""}",82,1747,19,1766,981.93
tatoeba,nl,de,Dat gebeurt wel eens.,Das passiert schon mal.,"{""c"":""\""Das passiert ab und zu.\""""}",82,1748,16,1764,1182.69
tatoeba,nl,de,Een longontsteking veroorzaakt ademhalingsproblemen.,Eine Lungenentzündung verursacht Atembeschwerden.,"{""c"":""\""Eine Lungenentzündung verursacht Atemprobleme.\""""}",82,1756,26,1782,1362.95
subtitle,da,fr,"- Alex, lad os smutte.","Alex, on peut s'en aller ?","{""c"":""\""- Alex, laissons-nous partir.\""""}",65,1750,19,1769,3326.05
tatoeba,nl,de,Ik was jong en onschuldig.,Ich war jung und unschuldig.,"{""c"":""\""Ich war jung und unschuldig.\""""}",95,1751,19,1770,1234.78
subtitle,da,fr,"- Nej, selvfølgelig ikke.",Bien sûr que non.,"{""c"":""\""- Non, bien sûr que non.\""""}",82,1752,19,1771,1479.8
tatoeba,nl,de,Ik was mijn haar bijna elke dag.,Ich wasche mir fast täglich die Haare.,"{""c"":""\""Ich wasche meine Haare fast jeden Tag.\""""}",82,1753,22,1775,1297.37
tatoeba,nl,de,De koning had last van zwaarmoedigheid en verveling.,Der König neigte zu Schwermut und Langerweile.,"{""c"":""\""Der König litt unter Schwermut und Langeweile.\""""}",87,1754,25,1779,1401.68
subtitle,da,fr,- Jeg bliver her.,"- Ouais, je reste ici.","{""c"":""\""- Je reste ici.\""""}",82,1746,15,1761,1399.97
tatoeba,nl,de,De Finnen drinken veel koffie.,Die Finnen trinken viel Kaffee.,"{""c"":""\""Die Finnen trinken viel Kaffee.\""""}",96,1752,22,1774,1178.76
subtitle,da,fr,Hvad?,Quoi?,"{""c"":""\""Quoi?\""""}",75,1744,13,1757,1117.14
tatoeba,nl,de,Het heeft weinig waarde.,Es hat nur geringen Wert.,"{""c"":""\""Es hat wenig Wert.\""""}",82,1747,17,1764,1073.76
subtitle,da,fr,Hvad er der sket med Scott?,"Qu'est-il arrivé à Scott? August, je suis désolée.","{""c"":""\""Qu'est-il arrivé à Scott?\""""}",62,1750,21,1771,1123.0
tatoeba,nl,de,Roemenië is een Balkanland. Zijn hoofdstad is Boekarest.,Rumänien ist ein Balkanstaat. Seine Hauptstadt ist Bukarest.,"{""c"":""\""Rumänien ist ein Balkanland. Seine Hauptstadt ist Bukarest.\""""}",88,1761,29,1790,1185.35
subtitle,da,fr,- Hvad skal jeg gøre med denne her?,- Qu'est-ce que j'en fais ?,"{""c"":""\""- Que dois-je faire avec celui-ci ?\""""}",75,1753,21,1774,1929.2
tatoeba,nl,it,Ik ben trots op mijn kinderen.,Io sono fiera dei miei figli.,"{""c"":""\""Sono orgoglioso dei miei figli.\""""}",82,1752,20,1772,1778.47
subtitle,da,fr,Det her er godt.,Parfait.,"{""c"":""\""C'est bien ici.\""""}",52,1746,16,1762,1212.84
tatoeba,nl,it,Waartoe dient dit?,A che serve questo?,"{""c"":""\""A che serve questo?\""""}",95,1748,14,1762,1383.5
subtitle,da,fr,"Atrians bliver hurtigere modne, end vi gør..",Physiquement les Atrians arrivent à maturité plus vite que nous.,"{""c"":""\""Les Atrians mûrissent plus vite que nous..\""""}",75,1756,24,1780,1566.57
tatoeba,nl,it,Dit is een bloem?,Questo è un fiore?,"{""c"":""\""Questo è un fiore?\""""}",85,1746,16,1762,1153.17
subtitle,da,fr,- Jeg er din fødselsdagsgave.,Je suis ton cadeau.,"{""c"":""\""- Je suis ton cadeau d'anniversaire.\""""}",82,1753,21,1774,1258.1
tatoeba,nl,it,Hij leest veel.,Lui legge molto.,"{""c"":""\""Lui legge molto.\""""}",85,1745,15,1760,1300.18
subtitle,da,fr,"Hvem, hr. Lopez?","Qui, M. Lopez?","{""c"":""\""Qui, M. Lopez?\""""}",82,1748,16,1764,921.55
tatoeba,nl,it,Heeft Tom gezegd waarom?,Tom disse il perché?,"{""c"":""\""Ha Tom detto perché?\""""}",82,1748,16,1764,1274.63
subtitle,it,nl,"Grazie, signore.","Bedankt, meneer.","{""c"":""\""Dank u wel, meneer.\""""}",87,1747,18,1765,1535.9
tatoeba,nl,it,We zijn gelukkig.,Noi siamo felici.,"{""c"":""\""Siamo felici.\""""}",82,1747,15,1762,1390.52
subtitle,it,nl,- Guardate che sento tutto.,- Ik kan alles horen wat jullie zeggen.,"{""c"":""\""- Zorg dat ik alles hoor.\""""}",62,1749,21,1770,1508.23
tatoeba,nl,it,Nepal wordt ''Nepal'' genoemd in het Nepalees.,"Il Nepal si chiama ""Nepal"" in nepalese.","{""c"":""\""Nepal viene chiamato ''Nepal'' in nepalese.\""""}",82,1753,21,1774,1328.78
subtitle,it,nl,Siediti.,Ga gewoon zitten.,"{""c"":""\""Ga zitten.\""""}",74,1744,14,1758,1072.88
tatoeba,nl,it,Ik ben blind.,Io sono cieco.,"{""c"":""\""Sono cieco.\""""}",82,1746,14,1760,1278.36
subtitle,it,nl,Aveva dei dipendenti?,Had hij werknemers?,"{""c"":""\""Had je werknemers?\""""}",73,1747,15,1762,1233.17
tatoeba,nl,it,Welke zijn de positieve kanten?,Quali sono i lati positivi?,"{""c"":""\""Quali sono i lati positivi?\""""}",78,1750,18,1768,1331.13
subtitle,it,nl,"Lascia stare, Harold.","- Geen punt, Harold.","{""c"":""\""Laat maar zitten, Harold.\""""}",85,1748,18,1766,1504.65
tatoeba,nl,it,Ik ben Toms oudste broer.,Io sono il fratello maggiore di Tom.,"{""c"":""\""Sono il fratello più grande di Tom.\""""}",87,1752,19,1771,2229.97
subtitle,it,nl,"Gente, ora partiamo perché l'ho detto io, va bene?","Oké, we vertrekken. Wanneer ik het zeg, oké?","{""c"":""\""Mensen, nu gaan we weg omdat ik het zeg, oké?\""""}",79,1761,28,1789,2608.47
tatoeba,da,fr,Det er ikke nødvendigt.,Ce n'est pas nécessaire.,"{""c"":""\""Ce n'est pas nécessaire.\""""}",82,1748,18,1766,2110.97
subtitle,it,nl,- Grazie.,-Dank je.,"{""c"":""\""- Dank je.\""""}",74,1745,15,1760,2541.68
tatoeba,da,fr,Det er for varmt.,Il fait trop chaud.,"{""c"":""\""C'est trop chaud.\""""}",75,1746,17,1763,2582.31
subtitle,it,nl,Magari... torneremo un'altra volta.,Misschien kunnen we beter een andere keer komen.,"{""c"":""\""Misschien... we komen een ander keer terug.\""""}",79,1752,24,1776,2882.32
tatoeba,da,fr,Der er syv dage i en uge.,Il y a sept jours dans une semaine.,"{""c"":""\""Il y a sept jours dans une semaine.\""""}",82,1751,20,1771,2535.51
tatoeba,da,fr,I dag er himlen blå og skyfri.,"Aujourd'hui, le ciel est bleu et sans nuages.","{""c"":""\""Aujourd'hui, le ciel est bleu et sans nuages.\""""}",85,1752,25,1777,1783.55
subtitle,it,nl,Ci sono nuove prove.,Er is nieuw bewijs.,"{""c"":""\""Er zijn nieuwe bewijzen.\""""}",75,1747,16,1763,1488.44
tatoeba,da,fr,Hvorfor stiller du spørgsmål som du allerede kender svaret på?,Pourquoi poses-tu cette question alors que tu connais déjà la réponse ?,"{""c"":""\""Pourquoi poses-tu des questions alors que tu connais déjà la réponse ?\""""}",82,1761,31,1792,1039.82
subtitle,it,nl,Non c'è alcun dubbio.,Er bestaat geen twijfel.,"{""c"":""\""Er is geen twijfel over.\""""}",82,1750,17,1767,1421.4
tatoeba,da,fr,"Den Europæiske Union oprettes med det formål at gøre en ende på de mange blodige nabokrige, der kulminerede med den anden verdenskrig.",L'Union européenne a été créée dans le but de mettre fin aux guerres qui ont régulièrement ensanglanté le continent pour aboutir à la Seconde guerre mondiale.,"{""c"":""\""L'Union européenne est créée dans le but de mettre fin aux nombreuses guerres sanglantes entre voisins, qui ont culminé avec la Seconde Guerre mondiale.\""""}",82,1779,50,1829,1676.91
subtitle,de,no,Und noch mehr.,Det er mer.,"{""c"":""\""Og enda mer.\""""}",78,1745,15,1760,1466.3
tatoeba,da,fr,Hun har en hund og seks katte.,Elle a un chien et six chats.,"{""c"":""\""Elle a un chien et six chats.\""""}",95,1751,19,1770,1308.28
subtitle,de,no,Du kommst also zuerst zu mir.,Du kommer til meg først.,"{""c"":""\""Du kommer altså først til mig.\""""}",74,1750,18,1768,1400.12
tatoeba,da,fr,Selvfølgelig husker jeg dig.,Bien sûr que je me souviens de toi.,"{""c"":""\""Bien sûr, je me souviens de toi.\""""}",85,1751,24,1775,946.84
subtitle,de,no,Das ist falsch und würde Nikki nicht gefallen.,Det er helt feil. Og Nikki ville ikke like det.,"{""c"":""\""Det er feil og ville ikke likt Nikki.\""""}",62,1754,22,1776,1541.24
tatoeba,da,fr,Der er en klar forskel mellem de to.,Il y a une nette différence entre ces deux-là.,"{""c"":""\""Il y a une différence claire entre les deux.\""""}",82,1751,20,1771,1425.83
subtitle,de,no,Meine Theorie war richtig.,Teorien min var riktig.,"{""c"":""\""Teorien min var riktig.\""""}",72,1750,18,1768,1478.65
tatoeba,da,fr,Katten leger med en levende mus.,Le chat joue avec une souris vivante.,"{""c"":""\""Le chat joue avec une souris vivante.\""""}",95,1751,20,1771,1516.4
subtitle,de,no,"Wiederhole das über die Leute, die gestorben sind.",Si det om de som døde.,"{""c"":""\""Gjenta det om folket som døde.\""""}",79,1757,20,1777,1577.1
tatoeba,it,nl,Io sono fiera dei miei figli.,Ik ben trots op mijn kinderen.,"{""c"":""\""Ik ben trots op mijn kinderen.\""""}",75,1751,21,1772,1350.75
subtitle,de,no,Osmund! Osmund!,Osmund.,"{""c"":""\""Osmund! Osmund!\""""}",75,1748,17,1765,1072.63
tatoeba,it,nl,A che serve questo?,Waartoe dient dit?,"{""c"":""\""Waar is dit voor?\""""}",82,1745,15,1760,1498.27
subtitle,de,no,- Wieso nicht?,- Hvorfor ikke?,"{""c"":""\""- Hvorfor ikke?\""""}",85,1746,15,1761,978.46
subtitle,de,no,"Los, vorwärts.",Kom igjen! Kom igjen! Fortsett!,"{""c"":""\""Kom, framover.\""""}",62,1747,15,1762,1139.68
tatoeba,it,nl,Questo è un fiore?,Dit is een bloem?,"{""c"":""\""Dit is een bloem?\""""}",85,1747,15,1762,1235.62
subtitle,de,no,Das ist erst der Anfang. - Alles klar.,Dette er bare begynnelsen.,"{""c"":""\""Det er bare begynnelsen. - Helt enig.\""""}",62,1755,23,1778,1539.91
tatoeba,it,nl,Lui legge molto.,Hij leest veel.,"{""c"":""\""Hij leest veel.\""""}",85,1746,14,1760,1464.56
subtitle,de,no,Mom... ist Dad da?,Mamma? Er pappa der?,"{""c"":""\""Mamma... er pappa der?\""""}",85,1746,18,1764,1022.92
tatoeba,it,nl,Tom disse il perché?,Heeft Tom gezegd waarom?,"{""c"":""\""Tom zei waarom?\""""}",73,1746,15,1761,1078.36
subtitle,es,no,Estamos todos juntos en esto.,Vi er sammen om dette.,"{""c"":""\""Vi er alle sammen i dette sammen.\""""}",74,1749,17,1766,1260.69
tatoeba,it,nl,Noi siamo felici.,We zijn gelukkig.,"{""c"":""\""Wij zijn gelukkig.\""""}",83,1748,18,1766,1724.43
