dataset,src,tgt,raw,ref,trans,score,input_tokens,output_tokens,total_tokens,latency_ms
tatoeba,en,da,Can't you do that?,Kan I ikke gøre det?,"{""c"":""Kan du ikke gøre det?""}",83,2591,16,2607,3065.25
subtitle,en,da,She's right.,Hun har ret.,"{""c"":""Hun har ret.""}",75,2589,11,2600,2083.8
tatoeba,en,da,Open the door.,Åbn døren.,"{""c"":""Åbn døren.""}",95,2589,13,2602,2092.33
subtitle,en,da,No comment.,Ingen kommentarer.,"{""c"":""Ingen kommentar.""}",75,2588,13,2601,1381.13
tatoeba,en,da,Have you decided where you're going to celebrate Christmas Eve?,Har du besluttet hvor du vil holde juleaften?,"{""c"":""Har du besluttet dig for, hvor du skal fejre juleaften?""}",90,2597,25,2622,2288.09
subtitle,en,da,"Do your job, man.","Gør dit arbejde, mand.","{""c"":""Gør dit job, mand.""}",82,2591,16,2607,1915.64
tatoeba,en,da,Everyone has voted.,Alle har stemt.,"{""c"":""Alle har stemt.""}",75,2589,13,2602,1470.87
subtitle,de,fr,- Sie hat den Stein.,- Elle a la pierre.,"{""c"":""- Elle a la pierre.""}",100,2593,13,2606,2248.68
tatoeba,de,fr,Tom hat mir nicht zugehört.,Tom ne m'a pas écouté.,"{""c"":""Tom ne m'a pas écouté.""}",95,2593,17,2610,1746.49
subtitle,de,fr,"- Hey, was ist hier los?",- Que se passe-t-il ?,"{""c"":""- Hé, qu'est-ce qui se passe ici?""}",82,2593,24,2617,4428.63
tatoeba,de,fr,Ihr könnt genauso gut Ski fahren wie euer Bruder.,Vous pouvez skier aussi bien que votre frère.,"{""c"":""Vous skiez aussi bien que votre frère.""}",82,2604,19,2623,3375.49
subtitle,de,fr,Ich bin Dr. McKay.,Je suis le Dr McKay.,"{""c"":""Je suis le Dr McKay.""}",95,2593,15,2608,990.43
tatoeba,de,fr,Wie wird ein weiches Ei anständig gegessen?,Comment mange-t-on un œuf à la coque convenablement ?,"{""c"":""Comment manger correctement un œuf à la coque ?""}",82,2600,20,2620,1275.1
tatoeba,de,fr,Wann kommt ihr?,Quand viendrez-vous ?,"{""c"":""Quand arrivez-vous ?""}",78,2592,16,2608,1194.29
subtitle,de,fr,Ich unterschreibe einfach.,je vais juste signer.,"{""c"":""Je signe simplement.""}",82,2594,13,2607,2157.06
tatoeba,de,fr,Haben Sie schon mal etwas von dieser Person gehört?,Avez-vous déjà entendu parler de cette personne ?,"{""c"":""Avez-vous déjà entendu parler de cette personne ?""}",95,2600,25,2625,2531.4
subtitle,de,fr,Du willst Lexi sehen?,Tu veux voir Lexi ? Je vais t'y emmener.,"{""c"":""Tu veux voir Lexi ?""}",62,2594,15,2609,3335.82
tatoeba,de,fr,Die Innenstadt ist laut.,Le centre-ville est bruyant.,"{""c"":""Le centre-ville est bruyant.""}",95,2594,16,2610,1285.35
subtitle,de,fr,Keating.,Keating.,"{""c"":""Keating.""}",85,2589,11,2600,1747.98
tatoeba,de,fr,Ihr gebt selten Zucker in euren Kaffee.,Vous mettez rarement du sucre dans votre café.,"{""c"":""Vous mettez rarement du sucre dans votre café.""}",92,2602,22,2624,1099.39
subtitle,de,fr,Ich bringe euch das Wort Gottes.,Je viens vous apporter la parole de Dieu.,"{""c"":""Je vous apporte la parole de Dieu.""}",88,2599,19,2618,2349.75
tatoeba,de,fr,Sie wissen es noch nicht.,Elles l'ignorent encore.,"{""c"":""Vous ne le savez pas encore.""}",78,2592,16,2608,2940.97
subtitle,de,fr,"Portia trug tatsächlich einen Brief von Sarah bei sich, datiert auf ihren 21. Geburtstag.","Portia avait sur elle une lettre de Sarah, datée de son 21e anniversaire.","{""c"":""Portia portait en fait une lettre de Sarah avec elle, datée de son 21ème anniversaire.""}",82,2615,33,2648,1930.95
tatoeba,de,fr,Bitte rauchen Sie nicht drinnen.,Veuillez ne pas fumer à l'intérieur.,"{""c"":""S'il vous plaît, ne fumez pas à l'intérieur.""}",82,2597,25,2622,2946.68
subtitle,de,fr,"Denkst du, du kannst den Fernseher besorgen?",Tu pourras ramener une télé ?,"{""c"":""Tu penses que tu peux trouver la télévision?""}",78,2603,22,2625,2254.23
subtitle,de,fr,"Du lässt dich von ihr manipulieren, Jack.","Tu te laisses manipuler par elle, Jack.","{""c"":""Tu te laisses manipuler par elle, Jack.""}",95,2599,20,2619,1161.51
tatoeba,de,fr,Ich will ihn nicht verärgern.,Je ne veux pas l'énerver.,"{""c"":""Je ne veux pas le contrarier.""}",85,2596,16,2612,1859.16
tatoeba,fr,it,Fumer peut tuer.,Fumare può uccidere.,"{""c"":""Fumare può uccidere.""}",95,2592,16,2608,2902.91
subtitle,fr,it,"Mon dieu, je suis une idiote.","Oh, Dio, Sono un idiota.","{""c"":""Mio Dio, sono un'idiota.""}",85,2596,19,2615,3595.63
tatoeba,fr,it,Linda va t'énucléer !,Linda sta per cavarti gli occhi!,"{""c"":""Linda ti staccherà gli occhi!""}",79,2595,17,2612,2609.15
subtitle,fr,it,Tu surestimes ta capacité à toucher cinq cibles mouvantes.,Sopravvaluti la tua abilita' se dici di poter colpire cinque bersagli in movimento. - Pensi?,"{""c"":""Stai sopravvalutando la tua capacità di colpire cinque bersagli in movimento.""}",78,2603,33,2636,2956.81
tatoeba,fr,it,C'est mon premier amour.,Lui è il mio primo amore.,"{""c"":""È il mio primo amore.""}",82,2593,15,2608,2036.99
subtitle,fr,it,Je dois m'occuper de ma famille.,"No... no, devo provvedere alla mia famiglia.","{""c"":""Devo prendermi cura della mia famiglia.""}",79,2595,20,2615,3689.31
tatoeba,fr,it,Je vais à New York la semaine prochaine.,Io vado a New York la settimana prossima.,"{""c"":""Vado a New York la prossima settimana.""}",92,2598,21,2619,3132.71
subtitle,fr,it,"- Allons-y, Tim.","Forza,andiamo,Tim.","{""c"":""- Andiamo, Tim.""}",82,2594,15,2609,2617.98
tatoeba,fr,it,Vous aviez les dents cariées.,Voi avevate i denti cariati.,"{""c"":""Avevi i denti cariati.""}",82,2596,17,2613,1861.46
tatoeba,fr,it,Tu es passée par la fenêtre.,Tu sei passata dalla finestra.,"{""c"":""Sei passata dalla finestra.""}",82,2595,15,2610,1284.91
subtitle,fr,it,Allez !,Andiamo!,"{""c"":""Andiamo!""}",95,2590,12,2602,2241.79
subtitle,fr,it,Si ça ne vous embête pas.,"Quindi, se non le dispiace.","{""c"":""Se non vi dispiace.""}",82,2594,14,2608,1810.69
tatoeba,fr,it,Connaît-elle le vrai nom de Tom ?,Lei conosce il vero nome di Tom?,"{""c"":""Conosce il vero nome di Tom?""}",82,2599,18,2617,1345.84
subtitle,fr,it,Pour moi ?,Me?,"{""c"":""Per me?""}",82,2590,10,2600,1408.45
tatoeba,fr,it,Je n'ai pas encore de contrat.,Non ho ancora un contratto.,"{""c"":""Non ho ancora un contratto.""}",95,2595,14,2609,1082.59
tatoeba,fr,it,La chatte n'a pas l'air heureuse de nous voir.,La gatta non sembra felice di vederci.,"{""c"":""Il gatto non sembra felice di vederci.""}",72,2602,20,2622,1323.13
subtitle,fr,it,Évidemment que j'aime ma femme.,È chiaro che amo mia moglie.,"{""c"":""Ovviamente amo mia moglie.""}",88,2599,18,2617,2406.65
tatoeba,fr,it,Il a affamé les chiens.,Lui ha affamato i cani.,"{""c"":""Ha affamato i cani.""}",84,2594,15,2609,1180.0
subtitle,fr,it,"Seigneur, ça serait tellement sympa.","Oh Dio, sarebbe fantastico!","{""c"":""Signore, sarebbe davvero carino.""}",75,2599,19,2618,1203.12
tatoeba,it,no,Il mondo non ha bisogno di me.,Verden trenger meg ikke.,"{""c"":""Verden trenger ikke meg.""}",90,2595,14,2609,2119.92
subtitle,fr,it,Maintenant... commence... mon propre rêve... qui ne se terminera jamais.,Ma ora un sogno tutto mio. Che non finirà mai.,"{""c"":""Adesso... cominci... il mio proprio sogno... che non finirà mai.""}",71,2606,28,2634,1764.1
tatoeba,it,no,Quattro occhi vedono più di due.,Fire øyne ser mer enn to.,"{""c"":""Quattro occhi vedono più di due.""}",0,2596,18,2614,1057.25
subtitle,it,no,"Questo no, si, no.","- Den? Nei, jo, vel...","{""c"":""Denne nei, ja, nei.""}",74,2593,15,2608,2008.25
tatoeba,it,no,Puoi venire alla festa?,Kan du komme på festen?,"{""c"":""Kan du komme til festen?""}",79,2593,16,2609,2580.59
subtitle,it,no,La polizia non chiede aiuto ai dilettanti.,Politiet konsulterer ikke amatører.,"{""c"":""Politiet ber ikke amatører om hjelp.""}",85,2599,21,2620,1533.54
tatoeba,it,no,Mi piacciono le onde del Mar Nero.,Jeg liker bølgene i Svartehavet.,"{""c"":""Jeg liker bølgene i Svartehavet.""}",95,2596,22,2618,3299.01
subtitle,it,no,- Non vuoi ricordarlo.,- Du vil ikke huske det.,"{""c"":""- Du vil ikke huske det.""}",95,2593,15,2608,1754.95
tatoeba,it,no,Non so come abbia fatto questo. Questo era un miracolo.,Jeg begriper ikke hvordan hun gjorde det. Det var et mirakel.,"{""c"":""Jeg vet ikke hvordan du gjorde dette. Dette var et mirakel.""}",74,2600,25,2625,1587.74
subtitle,it,no,- Com'e' possibile?,Hvordan er det mulig?,"{""c"":""- How is it possible?""}",15,2593,13,2606,2641.06
tatoeba,it,no,Questo è un paradosso. Ma gli scienziati hanno certamente una spiegazione.,Dette er et paradoks. Men forskerne har sikkert en forklaring.,"{""c"":""Questo è un paradosso. Ma gli scienziati hanno certamente una spiegazione.""}",0,2607,29,2636,2220.88
subtitle,it,no,- La verità su Terry Lennox.,- Sannheten om Terry Lennox.,"{""c"":""- The Truth About Terry Lennox.""}",18,2595,16,2611,1990.87
tatoeba,it,no,Il sentiero della foresta è stato completamente coperto di neve.,Skogsstien var helt dekket med snø.,"{""c"":""Skogsstien var helt dekket av snø.""}",91,2600,20,2620,1603.8
subtitle,it,no,"Signore, per continuare le ricerche dovremo usare tutto il carburante.",Hvis vi fortsetter ettersøkningen så vil vi bruke opp alt drivstoffet vårt.,"{""c"":""Herr, um die Suche fortzusetzen, müssen wir den gesamten Treibstoff verbrauchen.""}",2,2607,40,2647,1893.02
subtitle,it,no,"Secondo te, sono morti?",Tror du de er døde?,"{""c"":""According to you, are they dead?""}",20,2592,15,2607,1296.43
tatoeba,it,no,Mia nonna aveva opinioni molto ragionevoli.,Min bestemor hadde veldig fornuftige synspunkter.,"{""c"":""Min bestemor hadde veldig fornuftige meninger.""}",84,2599,21,2620,3684.78
subtitle,it,no,Cos'è successo?,Hva skjedde?,"{""c"":""Hva skjedde?""}",75,2592,14,2606,1330.08
subtitle,it,no,Certo.,Ja visst.,"{""c"":""Certo.""}",0,2589,11,2600,2172.9
subtitle,it,no,Praticamente sono sposata con un Buzz Lightyear sexy.,Jeg er gift med en sexy Buzz Lightyear.,"{""c"":""Praktisk talt er jeg gift med en sexy Buzz Lightyear.""}",79,2601,25,2626,1394.25
tatoeba,it,no,"Quasi non posso dire nulla, posso solo dire che il tempo qui è bello e che un residente del nord, colpito dal gelo, sta facendo bene alla luce del sole e all'aria calda.","Jeg kan nesten ikke si noe. Jeg kan bare si at været her er vakkert og at folk fra nord, rammet av frost, gjør det bra her, fordi solen skinner flott og luften er varm.","{""c"":""Eg kan nesten ikkje seie noko, eg kan berre seie at veret her er fint og at ein innbyggjar frå nord, som er herja av kulda, har det bra i solen og den varme lufta.""}",79,2637,65,2702,7183.38
subtitle,nl,de,"Dat je het koud hebt, en rillerig bent.",Uns wird kalt und wir frösteln.,"{""c"":""Dass dir kalt ist und dir Schauer über den Rücken laufen.""}",73,2600,28,2628,2034.85
tatoeba,it,no,Tom esitò a lungo prima di rispondere.,Tom nølte lenge før han svarte.,"{""c"":""Tom hesitated for a long time before answering.""}",15,2596,18,2614,1804.67
subtitle,nl,de,Mijn vader laat me constant bewaken.,Mein Vater hält mich unter ständiger Beobachtung.,"{""c"":""Mein Vater lässt mich ständig überwachen.""}",82,2596,25,2621,1939.61
tatoeba,nl,de,Tom opende een blik tonijn.,Tom öffnete eine Thunfischdose.,"{""c"":""Tom öffnete eine Dose Thunfisch.""}",82,2594,21,2615,1968.64
subtitle,nl,de,"Dit klinkt vast een beetje... of heel erg vreemd, maar we zijn je broers.",Es wird dir vielleicht ein wenig... Vielleicht sogar sehr verrückt vorkommen. Aber wir sind deine Brüder.,"{""c"":""Das klingt sicher ein bisschen... oder sehr seltsam, aber wir sind deine Brüder.""}",85,2609,34,2643,4173.6
tatoeba,nl,de,David is erg aantrekkelijk.,David ist sehr attraktiv.,"{""c"":""David ist sehr attraktiv.""}",95,2595,14,2609,3071.26
subtitle,nl,de,- Anderhalf.,-Anderthalb.,"{""c"":""- Anderhalf.""}",62,2591,13,2604,1411.92
tatoeba,nl,de,Dat gebeurt wel eens.,Das passiert schon mal.,"{""c"":""Das kommt schon mal vor.""}",94,2593,15,2608,1184.91
subtitle,nl,de,"- Wacht, ik heb hulp nodig.",Ich brauche... - Ich brauche eure Hilfe.,"{""c"":""- Warte, ich brauche Hilfe.""}",79,2599,20,2619,1157.02
tatoeba,nl,de,Een longontsteking veroorzaakt ademhalingsproblemen.,Eine Lungenentzündung verursacht Atembeschwerden.,"{""c"":""Eine Lungenentzündung verursacht Atemprobleme.""}",82,2601,24,2625,3056.62
subtitle,nl,de,Einstein is twee keer van school weggestuurd.,Einstein flog auch zweimal von der Schule.,"{""c"":""Einstein ist zweimal von der Schule verwiesen worden.""}",85,2597,21,2618,2284.63
tatoeba,nl,de,Ik was jong en onschuldig.,Ich war jung und unschuldig.,"{""c"":""Ich war jung und unschuldig.""}",95,2596,17,2613,2147.34
subtitle,nl,de,Geef me de zaklamp.,Die Taschenlampe.,"{""c"":""Gib mir die Taschenlampe.""}",79,2594,19,2613,1724.41
tatoeba,nl,de,Ik was mijn haar bijna elke dag.,Ich wasche mir fast täglich die Haare.,"{""c"":""Ich wasche meine Haare fast jeden Tag.""}",82,2598,20,2618,1737.55
subtitle,nl,de,Jij bent in staat tot medeleven... en vriendelijkheid en vrijgevigheid.,"Du bist imstande, sympathisch, freundlich und großzügig zu sein.","{""c"":""Du bist fähig zu Mitgefühl... und Freundlichkeit und Großzügigkeit.""}",79,2607,34,2641,1257.63
subtitle,nl,de,Veel mensen kwamen naar me toe en vroegen:,Viele Leute haben mich gefragt:,"{""c"":""Viele Menschen kamen zu mir und fragten:""}",87,2597,19,2616,2306.21
tatoeba,nl,de,De koning had last van zwaarmoedigheid en verveling.,Der König neigte zu Schwermut und Langerweile.,"{""c"":""Der König litt unter Schwermut und Langeweile.""}",87,2599,23,2622,2868.89
tatoeba,nl,de,De Finnen drinken veel koffie.,Die Finnen trinken viel Kaffee.,"{""c"":""Die Finnen trinken viel Kaffee.""}",99,2597,20,2617,2502.44
subtitle,nl,de,- Waarom niet?,- Nein. - Warum nicht?,"{""c"":""- Warum nicht?""}",82,2591,13,2604,3116.47
subtitle,nl,it,"Bedankt, meneer.","Grazie, signore.","{""c"":""Grazie, signore.""}",95,2593,14,2607,1873.35
tatoeba,nl,de,Het heeft weinig waarde.,Es hat nur geringen Wert.,"{""c"":""Es hat wenig Wert.""}",82,2592,15,2607,3670.95
subtitle,nl,it,- Ik kan alles horen wat jullie zeggen.,- Guardate che sento tutto.,"{""c"":""- Riesco a sentire tutto quello che dite.""}",82,2601,20,2621,1531.81
tatoeba,nl,de,Roemenië is een Balkanland. Zijn hoofdstad is Boekarest.,Rumänien ist ein Balkanstaat. Seine Hauptstadt ist Bukarest.,"{""c"":""Rumänien ist ein Balkanland. Seine Hauptstadt ist Bukarest.""}",93,2606,27,2633,1977.09
subtitle,nl,it,Ga gewoon zitten.,Siediti.,"{""c"":""Siediti semplicemente.""}",82,2592,14,2606,3085.61
subtitle,nl,it,Had hij werknemers?,Aveva dei dipendenti?,"{""c"":""Aveva dipendenti?""}",87,2591,13,2604,1179.16
tatoeba,nl,it,Ik ben trots op mijn kinderen.,Io sono fiera dei miei figli.,"{""c"":""Sono orgoglioso dei miei figli.""}",82,2597,18,2615,2360.55
tatoeba,nl,it,Waartoe dient dit?,A che serve questo?,"{""c"":""A cosa serve questo?""}",87,2593,12,2605,1168.45
subtitle,nl,it,"- Geen punt, Harold.","Lascia stare, Harold.","{""c"":""- Nessun problema, Harold.""}",83,2592,16,2608,1956.04
tatoeba,nl,it,Dit is een bloem?,Questo è un fiore?,"{""c"":""Questo è un fiore?""}",95,2591,14,2605,2289.91
subtitle,nl,it,"Oké, we vertrekken. Wanneer ik het zeg, oké?","Gente, ora partiamo perché l'ho detto io, va bene?","{""c"":""Ok, andiamo. Quando lo dico, va bene?""}",72,2606,23,2629,2104.98
tatoeba,nl,it,Hij leest veel.,Lui legge molto.,"{""c"":""Legge molto.""}",82,2590,12,2602,2426.97
subtitle,nl,it,-Dank je.,- Grazie.,"{""c"":""-Grazie.""}",82,2590,12,2602,1104.39
tatoeba,nl,it,Heeft Tom gezegd waarom?,Tom disse il perché?,"{""c"":""Tom ha detto perché?""}",82,2593,14,2607,2180.22
subtitle,nl,it,Misschien kunnen we beter een andere keer komen.,Magari... torneremo un'altra volta.,"{""c"":""Forse potremmo venire un'altra volta.""}",82,2599,20,2619,1303.69
subtitle,nl,it,Er is nieuw bewijs.,Ci sono nuove prove.,"{""c"":""C'è una nuova prova.""}",73,2592,16,2608,1392.41
tatoeba,nl,it,We zijn gelukkig.,Noi siamo felici.,"{""c"":""Siamo felici.""}",82,2592,13,2605,2352.18
subtitle,nl,it,Er bestaat geen twijfel.,Non c'è alcun dubbio.,"{""c"":""Non c'è dubbio.""}",82,2592,15,2607,2176.76
tatoeba,nl,it,Nepal wordt ''Nepal'' genoemd in het Nepalees.,"Il Nepal si chiama ""Nepal"" in nepalese.","{""c"":""Il Nepal è chiamato ''Nepal'' in nepalese.""}",87,2598,20,2618,2620.63
tatoeba,nl,it,Ik ben blind.,Io sono cieco.,"{""c"":""Sono cieco.""}",82,2591,12,2603,1135.74
subtitle,da,fr,"- Alex, lad os smutte.","Alex, on peut s'en aller ?","{""c"":""- Alex, partons discrètement.""}",75,2595,17,2612,1795.54
subtitle,da,fr,"- Nej, selvfølgelig ikke.",Bien sûr que non.,"{""c"":""- Non, bien sûr que non.""}",90,2597,17,2614,1106.51
tatoeba,nl,it,Welke zijn de positieve kanten?,Quali sono i lati positivi?,"{""c"":""Quali sono i lati positivi?""}",95,2595,16,2611,2509.08
tatoeba,nl,it,Ik ben Toms oudste broer.,Io sono il fratello maggiore di Tom.,"{""c"":""Sono il fratello maggiore di Tom.""}",85,2597,17,2614,1577.14
subtitle,da,fr,- Jeg bliver her.,"- Ouais, je reste ici.","{""c"":""- Je reste ici.""}",82,2591,13,2604,3881.7
subtitle,da,fr,Hvad?,Quoi?,"{""c"":""Quoi ?""}",85,2589,11,2600,1157.46
tatoeba,da,fr,Det er ikke nødvendigt.,Ce n'est pas nécessaire.,"{""c"":""Ce n'est pas nécessaire.""}",85,2593,16,2609,2212.8
tatoeba,da,fr,Det er for varmt.,Il fait trop chaud.,"{""c"":""C'est trop chaud.""}",78,2591,15,2606,1726.9
tatoeba,da,fr,Der er syv dage i en uge.,Il y a sept jours dans une semaine.,"{""c"":""Il y a sept jours dans une semaine.""}",95,2596,18,2614,1170.91
subtitle,da,fr,Hvad er der sket med Scott?,"Qu'est-il arrivé à Scott? August, je suis désolée.","{""c"":""Qu'est-il arrivé à Scott?""}",62,2595,19,2614,5243.02
subtitle,da,fr,- Hvad skal jeg gøre med denne her?,- Qu'est-ce que j'en fais ?,"{""c"":""- Que dois-je faire avec celui-ci?""}",78,2598,19,2617,1210.59
tatoeba,da,fr,I dag er himlen blå og skyfri.,"Aujourd'hui, le ciel est bleu et sans nuages.","{""c"":""Aujourd'hui, le ciel est bleu et sans nuages.""}",75,2597,23,2620,2989.85
subtitle,da,fr,Det her er godt.,Parfait.,"{""c"":""C'est bon.""}",62,2591,12,2603,1541.4
tatoeba,da,fr,Hvorfor stiller du spørgsmål som du allerede kender svaret på?,Pourquoi poses-tu cette question alors que tu connais déjà la réponse ?,"{""c"":""Pourquoi poses-tu des questions alors que tu connais déjà la réponse?""}",82,2606,29,2635,1927.14
subtitle,da,fr,"Atrians bliver hurtigere modne, end vi gør..",Physiquement les Atrians arrivent à maturité plus vite que nous.,"{""c"":""Les Atriens mûrissent plus vite que nous..""}",82,2601,23,2624,2772.22
subtitle,da,fr,- Jeg er din fødselsdagsgave.,Je suis ton cadeau.,"{""c"":""- Je suis ton cadeau d'anniversaire.""}",96,2598,19,2617,1459.96
tatoeba,da,fr,"Den Europæiske Union oprettes med det formål at gøre en ende på de mange blodige nabokrige, der kulminerede med den anden verdenskrig.",L'Union européenne a été créée dans le but de mettre fin aux guerres qui ont régulièrement ensanglanté le continent pour aboutir à la Seconde guerre mondiale.,"{""c"":""L'Union européenne est créée dans le but de mettre fin aux nombreuses guerres sanglantes entre voisins, qui ont culminé avec la Seconde Guerre mondiale.""}",87,2624,48,2672,4227.05
tatoeba,da,fr,Hun har en hund og seks katte.,Elle a un chien et six chats.,"{""c"":""Elle a un chien et six chats.""}",95,2596,17,2613,1530.83
subtitle,da,fr,"Hvem, hr. Lopez?","Qui, M. Lopez?","{""c"":""Qui, M. Lopez?""}",95,2593,14,2607,2000.11
subtitle,it,nl,"Grazie, signore.","Bedankt, meneer.","{""c"":""Dank u wel, meneer.""}",90,2592,16,2608,1566.67
tatoeba,da,fr,Selvfølgelig husker jeg dig.,Bien sûr que je me souviens de toi.,"{""c"":""Bien sûr, je me souviens de toi.""}",88,2596,22,2618,2118.72
subtitle,it,nl,- Guardate che sento tutto.,- Ik kan alles horen wat jullie zeggen.,"{""c"":""- Pas op, ik hoor alles.""}",82,2594,19,2613,1479.95
tatoeba,da,fr,Der er en klar forskel mellem de to.,Il y a une nette différence entre ces deux-là.,"{""c"":""Il y a une différence claire entre les deux.""}",82,2596,18,2614,1379.19
subtitle,it,nl,Siediti.,Ga gewoon zitten.,"{""c"":""Zit stil.""}",62,2589,12,2601,2584.24
tatoeba,da,fr,Katten leger med en levende mus.,Le chat joue avec une souris vivante.,"{""c"":""Le chat joue avec une souris vivante.""}",95,2596,18,2614,5164.21
subtitle,it,nl,Aveva dei dipendenti?,Had hij werknemers?,"{""c"":""Had je werknemers?""}",73,2592,13,2605,3169.59
tatoeba,it,nl,Io sono fiera dei miei figli.,Ik ben trots op mijn kinderen.,"{""c"":""Ik ben trots op mijn kinderen.""}",82,2596,19,2615,1190.18
subtitle,it,nl,"Lascia stare, Harold.","- Geen punt, Harold.","{""c"":""Laat met rust, Harold.""}",73,2593,15,2608,1663.09
tatoeba,it,nl,A che serve questo?,Waartoe dient dit?,"{""c"":""Waar is dit voor?""}",82,2590,13,2603,2359.89
subtitle,it,nl,"Gente, ora partiamo perché l'ho detto io, va bene?","Oké, we vertrekken. Wanneer ik het zeg, oké?","{""c"":""Mensen, we gaan nu vertrekken omdat ik het zeg, oké?""}",83,2606,27,2633,2410.36
tatoeba,it,nl,Questo è un fiore?,Dit is een bloem?,"{""c"":""Is dit een bloem?""}",73,2592,13,2605,1190.43
subtitle,it,nl,- Grazie.,-Dank je.,"{""c"":""- Dank je.""}",95,2590,13,2603,2729.38
tatoeba,it,nl,Lui legge molto.,Hij leest veel.,"{""c"":""Hij leest veel.""}",95,2591,12,2603,2192.13
subtitle,it,nl,Magari... torneremo un'altra volta.,Misschien kunnen we beter een andere keer komen.,"{""c"":""Misschien... we komen een ander keer terug.""}",79,2597,22,2619,1867.93
tatoeba,it,nl,Tom disse il perché?,Heeft Tom gezegd waarom?,"{""c"":""Tom zei waarom?""}",73,2591,13,2604,1796.72
tatoeba,it,nl,Noi siamo felici.,We zijn gelukkig.,"{""c"":""We zijn blij.""}",82,2593,12,2605,1357.08
subtitle,it,nl,Ci sono nuove prove.,Er is nieuw bewijs.,"{""c"":""Er zijn nieuwe bewijzen.""}",85,2592,14,2606,1822.79
tatoeba,it,nl,"Il Nepal si chiama ""Nepal"" in nepalese.",Nepal wordt ''Nepal'' genoemd in het Nepalees.,"{""c"":""Nepal heet \""Nepal\"" in het Nepalees.""}",85,2598,20,2618,1815.34
tatoeba,it,nl,Io sono cieco.,Ik ben blind.,"{""c"":""Ik ben blind.""}",95,2591,13,2604,2036.48
subtitle,it,nl,Non c'è alcun dubbio.,Er bestaat geen twijfel.,"{""c"":""Daar is geen twijfel over.""}",83,2595,16,2611,5888.24
tatoeba,it,nl,Quali sono i lati positivi?,Welke zijn de positieve kanten?,"{""c"":""Wat zijn de voordelen?""}",82,2594,15,2609,1117.84
tatoeba,it,nl,Io sono il fratello maggiore di Tom.,Ik ben Toms oudste broer.,"{""c"":""Ik ben de oudere broer van Tom.""}",82,2596,19,2615,1667.23
subtitle,de,no,Und noch mehr.,Det er mer.,"{""c"":""Og enda mer.""}",82,2590,13,2603,3017.35
tatoeba,de,no,Ich fühlte mich schlecht.,Jeg følte meg dårlig.,"{""c"":""Jeg følte meg dårlig.""}",95,2595,16,2611,1967.94
subtitle,de,no,Du kommst also zuerst zu mir.,Du kommer til meg først.,"{""c"":""Du kommst also zuerst zu mir.""}",0,2595,17,2612,2297.45
tatoeba,de,no,Das glaube ich nicht.,Det tror jeg ikke.,"{""c"":""Das glaube ich nicht.""}",0,2592,14,2606,1713.13
subtitle,de,no,Das ist falsch und würde Nikki nicht gefallen.,Det er helt feil. Og Nikki ville ikke like det.,"{""c"":""Das ist falsch und würde Nikki nicht gefallen.""}",0,2599,21,2620,4019.09
tatoeba,de,no,Warum erzählst du uns das?,Hvorfor forteller du oss dette?,"I need a target language to translate to. Please specify the target language using either:
- Full name (e.g., ""English"", ""French"", ""Spanish"")
- ISO 639-1 code (e.g., ""en"", ""fr"", ""es"")

For example: `""Warum erzählst du uns das?"" -> en`",0,2596,81,2677,1688.3
subtitle,de,no,Meine Theorie war richtig.,Teorien min var riktig.,"{""c"":""My theory was correct.""}",10,2595,12,2607,1299.33
tatoeba,de,no,Tom ist noch nicht zurückgekommen.,Tom har ikke kommet tilbake ennå.,"{""c"":""Tom er ikkje kommet tilbake enno.""}",79,2595,20,2615,1903.62
tatoeba,de,no,"Äpfel sind gewöhnlich grün, gelb oder rot.","Epler er vanligvis grønne, gule eller røde.","{""c"":""Äpfel sind gewöhnlich grün, gelb oder rot.""}",0,2602,24,2626,1185.41
subtitle,de,no,"Wiederhole das über die Leute, die gestorben sind.",Si det om de som døde.,"{""c"":""Wiederhole das über die Leute, die gestorben sind.""}",0,2602,24,2626,2708.11
tatoeba,de,no,Kannst du ein gutes Buch empfehlen?,Kan du anbefale en god bok?,"{""c"":""Can you recommend a good book?""}",15,2600,14,2614,1514.98
subtitle,de,no,Osmund! Osmund!,Osmund.,"{""c"":""Osmund! Osmund!""}",62,2593,15,2608,1691.9
tatoeba,de,no,Sie taten alles für ihn.,De gjorde alt for ham.,"{""c"":""Sie taten alles für ihn.""}",0,2594,16,2610,1477.2
subtitle,de,no,- Wieso nicht?,- Hvorfor ikke?,"{""c"":""- Hvorfor ikke?""}",95,2591,13,2604,2330.84
tatoeba,de,no,Algerien ist einer unserer Partner im Mittelmeerraum.,Algerie er en av våre partnere i Middelhavsregionen.,"{""c"":""Algerien ist einer unserer Partner im Mittelmeerraum.""}",0,2602,24,2626,1502.44
subtitle,de,no,"Los, vorwärts.",Kom igjen! Kom igjen! Fortsett!,"{""c"":""Los, fremover.""}",74,2592,12,2604,2231.16
tatoeba,de,no,Er ist viel geschickter als ich.,Han er mye flinkere enn meg.,"{""c"":""He is much more skillful than me.""}",15,2595,16,2611,3131.55
subtitle,de,no,Das ist erst der Anfang. - Alles klar.,Dette er bare begynnelsen.,"{""c"":""That's just the beginning. - All clear.""}",15,2600,17,2617,3116.31
tatoeba,de,no,Hast du was gesagt?,Sa du noko?,"{""c"":""Hast du was gesagt?""}",0,2593,15,2608,1646.72
